TargetVariable,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7
1,50.987419232594135,65.26219972949723,36.42972114719587,43.617378215533506,55.92246290322816,30.5692524336269,52.42005281003405
0,48.02097368939702,52.349181664582225,40.70315457974853,40.061851811033634,45.443244577694784,60.93320302680378,59.92786857511176
1,49.62480405035918,45.8382709167311,58.58053036149945,46.17529998318518,40.43513513404351,44.86185025291627,40.29147790866557
1,43.712638353793935,54.621111193629346,53.70468572485453,55.41399093324173,57.41391090723445,50.59530564109881,54.09985769850657
1,26.676980478971977,35.64510144022273,35.68722791323705,57.341662971504455,64.5413612644694,43.311786519187855,45.30410083853497
0,47.79425770262813,55.14085670739889,53.57063479160695,37.6059027856832,63.65737175037485,52.22249014784946,44.75935087266889
1,44.35621388480136,52.08514906608448,59.05501743480154,51.083286966949885,58.052680199213064,38.616387859115136,32.78531404845643
0,58.12704168549818,55.42171559367067,57.13511594223178,50.46833934055186,45.2037653522477,41.34265435393494,56.57892759877885
0,51.07089734723452,51.24390998839448,40.07670601236974,47.52570717966457,53.1068788685237,46.890016031407725,62.933299800614115
1,37.00697749117602,39.43328143500477,51.403956884996894,56.871673418982,28.67597215524086,54.684705213505524,54.96820374009112
0,57.341217889992826,46.669746594244735,53.8085644612437,54.68782793523183,58.75883423640539,51.77154730518862,60.567524464053164
1,69.44404094321476,48.57355184705141,56.350222046071536,52.902081800820284,54.77789584691096,57.08078987073474,57.2205341145141
1,33.9790409075065,49.77353945024619,42.460506786238206,57.12596242264714,51.66894390294059,69.3689769750173,38.709085070657665
1,44.01738181198509,49.060153028134536,64.26491541888302,59.073856815522554,54.55980802105148,47.39010533432101,54.794939454191926
1,70.21153468145123,53.76915613203231,32.410939544909596,27.674591394562388,21.423801007101694,46.83550818155078,65.80225408935311
1,63.18941109598578,59.06827498337699,58.967805707561396,49.70580104578514,53.6264385125129,45.21895070371859,48.09200991026467
1,55.88429900882978,42.548503000297934,39.920532861054646,52.33466270141633,60.42291327825539,48.0574423055717,50.230363983212285
0,46.5456698681135,59.16037667100805,63.52417012750811,45.417822764081194,59.92492156528812,38.81993882999155,55.32122628014737
0,65.24289731444786,37.731113126509385,44.025315345597434,32.189164134460526,63.65821096332412,39.98674496393586,52.8530800078701
1,34.37404595933992,53.94846333232582,53.22734977382354,45.518350982409174,59.885844481028904,54.680875176609135,50.30776640018343
1,47.84607640851226,56.30790980900588,51.879233564495806,42.71002283094518,65.72092187598327,46.66498444957777,61.94818186036916
0,53.315216044633964,35.47584191295236,43.221944803599406,51.467809965204445,56.53464075544622,42.197809075433064,56.59812319183501
1,48.600807693506944,49.20291553075454,54.96530666237254,49.07801029455159,59.23358565904886,43.97993902140078,68.37889068853217
0,26.600649988181924,62.58124997960524,49.694192231375396,58.22678101708293,47.76945923042074,63.54272485313373,40.91778222353568
1,47.7475188060717,51.484700104922474,54.71339180266778,52.466928738876135,50.10883024183629,49.08166806179715,52.45636122747416
0,43.6967578048161,53.16635023880708,60.14941718416338,60.33422110594138,52.94437179392026,53.55750255096673,58.9606229408308
1,49.07504652568032,44.23978336893849,64.32799154835045,64.19396853745064,53.245089695398015,54.65829220287483,42.07245091799871
1,43.80995278956394,51.16436641963463,48.87371767414683,31.83236847705634,43.41398027615003,38.30185967919248,36.219791815178645
0,61.62508257326081,54.159231968373525,47.36558425612839,36.24808821400279,45.060354599897735,69.13922421937545,49.83545111114849
1,31.674447186009573,72.34924230631313,44.366250786716044,50.51962652406883,39.614935687143934,43.03923698850011,50.0862923159615
0,39.90856353903084,35.11983399976398,25.93982154361216,57.04521478119871,63.868876869791556,48.34086110428897,35.48862035603512
0,41.30789680124818,56.67942203518353,48.86028259709177,52.81826248954183,54.826542818918135,33.060725488182996,65.09790938192809
1,39.97190781888446,63.69461139574746,46.82279553861007,55.74479646243283,45.456876434514314,52.629572451240875,46.77186228351108
1,35.66969187752112,55.976696875395206,62.1250854209171,51.37099989103862,58.585961304827116,39.90966559553083,39.241086904551636
0,21.36106529787963,51.055143343521095,58.860274264483394,49.347863107255854,45.41667696094374,32.007223912051394,51.35395590342038
1,46.6060151207979,66.60971011031701,42.435813967098966,48.39045060969601,29.9006401222325,56.392149222781704,50.26704916010403
0,66.00953940114039,48.95720620232692,39.74136337170184,49.43954447996317,39.24795921214928,64.37813188785802,47.573907852398996
0,50.62613222196308,38.19489437971222,46.140897700792266,34.01532188822818,51.506121149458224,55.081176727421635,53.58435145118149
0,44.212057252770315,49.53377547178117,32.71073746172628,55.272828453721296,54.5677181022367,50.32633521073104,53.329811471323495
0,32.842305210814374,53.316142892079384,53.48243906479287,38.116426624910076,52.61315126046299,46.43395286363128,48.66400814668464
0,43.581943490084605,49.17788123899563,36.245248316279245,52.63727570197965,52.14476669438358,50.358817966197655,54.88736432152827
1,35.09729651585481,39.83992000618738,46.88210316546288,62.15365761724512,50.13692554961982,41.06703853297466,46.30222027017648
0,43.012500544222746,53.575360470299856,53.53998108862749,58.54313679534085,66.08705343830265,57.027944599166524,49.10077379868682
1,50.99267725019245,42.884265902985405,31.290639006160653,60.94184288482377,76.76809783881222,40.723501159805465,59.61822161189919
1,45.811254078784735,55.06549303453348,39.16477451380606,55.615457421579414,41.1665108359441,32.872054186650274,33.578261981675006
0,35.081121401778844,49.670131559489505,50.21756013882915,65.03457080286809,63.34170266730142,57.26500019624149,44.61430154434867
0,36.44352861404872,52.19935776037236,65.35514163505377,37.23655759902081,29.811895868744323,47.81218620426742,45.74450584035107
0,59.112803383288046,46.76119975363032,62.70267453553859,39.69661799290252,65.51119113942326,45.97826039491632,53.245727326040296
1,52.279596755252605,46.27458706195168,55.824170272870575,43.37844252537308,41.69147603461717,43.14711353894647,54.40341153926568
1,62.015410916092556,57.23345435910559,33.984667689663894,53.99886011371707,42.71706034873131,34.912042686911875,39.34693926152366
0,45.5214717560293,48.227129454493166,50.56401964454006,69.92853909180951,44.07209298651519,40.833830075561096,28.286678830545124
1,45.11834410647073,51.87882783571546,58.534096057186765,54.49041043487856,63.46382759147582,64.65700803107785,48.0086072245561
0,38.48644735431265,56.94301284585384,45.54874577051779,66.1516473586652,34.034440930535546,33.74992300711469,56.235508996304446
0,41.05232320695458,50.95222214273486,52.68534345391686,49.74635779919879,46.24925771780916,54.328652860614646,47.49536534084902
1,66.695713178467,39.669436959434165,58.067850111583226,58.29734073316315,26.6443752360896,33.19358019860867,34.63102347889834
1,41.735180965155614,51.12904880081101,31.26977623326621,46.06187682757711,60.91276252839887,52.17313344649591,56.55020994208116
1,53.99571437713376,46.854372697041605,51.17741676799336,59.35620998435609,46.17869358074723,26.907611246500736,54.26517975783405
0,53.141404506324044,68.95809979124721,42.286089240446394,44.92473572839575,65.93862179414451,42.04943342675613,49.226880398091694
0,48.36207452905648,39.569196553262564,58.38590546242539,56.42769772480235,51.706310169702256,51.31481120914066,45.394646852853214
0,56.88210594009417,34.82726978294458,40.46094960051723,54.467389572905944,44.43246274278616,63.17735504347172,59.139445404626045
1,42.03551264612979,47.10442031983934,51.54977045413515,46.767165751153655,46.90670468465931,45.68742111929903,53.849427821090174
1,45.80483988851673,50.21046101426847,55.78665977738961,48.17252954484589,32.54729401817154,50.69371250605116,39.26713719685737
0,48.61681574212688,36.95119124341861,39.02633488843967,59.27421588915591,54.33012955984707,46.80864588596131,57.86826018650293
0,45.076529482284535,50.08235206455953,38.72418806399745,38.19951263575981,64.21442112981755,35.00930976133973,59.59610579818845
1,54.79981950931848,42.30840946592427,28.581029552018975,46.34107924382683,68.9270191701156,53.759020443168055,43.533157611652136
1,34.581314071401934,41.88475960541029,40.45463055156357,47.589668439121745,54.82725413456126,42.28774119818509,42.53126524018593
1,59.359393821309844,43.65881285456936,63.977996623549075,57.31496455392643,42.35887366284382,44.965298757776594,42.76430896194616
0,48.55137104118417,47.419980442626574,50.130919431205456,42.524278569256325,61.14088160688877,43.83959406911055,44.81131012542107
1,49.57389286881696,38.67263601832863,42.76830696760777,51.48031014278541,53.96314182865839,70.35684607915195,32.72860489837274
0,44.894886698946834,50.736942043246735,41.44583722233038,57.58002304470203,42.812987933949145,70.5750144997724,61.139033668995125
1,51.07840896384599,54.57037953025394,49.69900510055523,36.08473339251363,60.03068007864507,46.75801504424402,50.90555375109791
1,42.166907157526076,44.62659891605713,52.80530461011523,50.44039118213154,55.3044765654666,57.58874976598148,61.14797081573006
1,24.38562430916091,52.844364136996035,31.42396693752947,60.35000404484238,47.78488011561272,59.413952125644386,43.374162999006096
