TargetVariable,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7
0,6330.541194059729,727.6419151739486,7470.618814664053,767.3622519905936,2200.923019700259,683.0553842889506,150.90287319569867
1,950.11500150265,778.236594871386,4590.511691900783,769.0120775514662,8820.271506077172,380.33215196713803,4760.590974689329
1,7740.8896751018865,81.6797999219001,5730.948704238549,919.8620068352195,470.9429346885366,591.1674002027322,3190.315007864908
1,8520.7223620071,539.3544363394701,2570.1999307776064,299.3122331647151,5140.677175597804,785.9193455814038,4950.39135660103
1,3520.1680514856253,75.33377484857526,110.73502305690472,595.7688527712412,3000.4949152367185,285.83364213311046,6300.8845118067975
1,4240.560446849598,295.6602346469117,4460.676482058089,564.9151031602231,8800.349372066667,854.7937498743702,6130.09707420919
1,1760.671112639214,67.41166252459182,6660.610535314781,947.8967667897487,6080.047312590591,683.8521171009281,4040.4072364796434
1,620.2075050868071,77.59610527481296,9930.814494642846,56.91059733403548,5820.006372903785,242.28807315943592,3110.9569052763964
1,2110.9217449467574,267.88462255344297,8210.785413355623,141.88537807763265,2180.657535895714,309.5003890709636,3550.2465038550527
1,190.00392155804798,395.06221866876444,7250.107196287973,138.9859252213259,6370.414770569736,531.7683637232266,670.7996533979789
1,7050.063888316083,464.9608809052136,3540.488800364859,849.3449051016684,7480.716515194744,289.254727374944,5430.175774959011
1,9580.574611633429,174.76191723434476,9310.550526233641,376.2655671601324,5890.816179721351,959.3578800580689,4880.52196281537
1,5430.514610191662,478.17446711798317,4240.121028613121,484.023293431543,4250.034179731956,351.03362356293474,4390.274114660092
1,1330.899620348781,973.80663652707,6760.350102074946,963.8846085617314,7990.713282489315,155.35751918421875,7620.977909520322
1,6970.212983006048,825.5041545417586,1460.8433283032812,238.42082491578196,3270.3054281508716,957.3331487416674,7710.8359281764515
1,2790.917347538894,555.7172628167117,1560.2167589769097,201.97335537731746,7780.2379574476945,26.05833959120413,5520.22730190995
1,4020.6538804021297,143.39819406472245,3890.970737888444,351.7263793913422,620.6394606084745,209.31558814236632,9520.368776706644
1,3260.564099339104,37.73936047645985,7710.779888470566,205.15536073761373,6100.688331309571,631.4278251506751,9960.263535060645
1,8760.239497802206,492.47573369288534,6360.589164025728,28.04795678285898,9900.359094557765,637.5139389422,450.32401515730027
1,3260.7760127835018,766.5868390941828,4070.042754043503,128.26894686245015,280.326837978446,271.54428791745835,4150.727773262264
1,3790.0618006507184,636.2866345280955,540.0696008879571,654.3209348321712,250.3381276623271,499.1798837704215,4070.570872645969
0,4540.202099427344,604.1954576050279,3470.6304990965323,292.86681648850794,8260.07530745639,119.40488229185749,4410.497899433157
1,3670.0031780852833,261.8890994115979,710.7051169749371,441.2505783534659,8610.392555540935,89.9497154802283,6300.849219095239
0,4430.890190480287,962.8904833505345,8020.524452822509,96.54684705813935,4840.391600872309,774.0777363063876,5350.47438622991
1,0.19091455216512876,221.9974530224818,5210.955269953197,674.6469343101978,4930.504498111272,173.80369367302958,7540.897036675798
1,2010.3089047562166,796.2097556291162,7340.033493842991,294.5930827513029,6260.077849663624,517.7591746271517,7860.6188820985435
0,3110.06043539819,715.3306876438662,3070.809711954755,274.862277066593,3940.4657757816635,212.11493339624704,650.7719564230041
1,2040.635772424184,894.6327905370983,6260.911981634914,475.61251308960965,8490.800769862828,836.9376960363606,6060.899318350844
1,3130.3125414390183,740.3487765494522,450.47589593785676,4.535558003200885,6140.017342801184,274.8622360770377,7530.51862490955
1,6380.763772247797,48.51959417961387,5480.743131921747,100.43531003149852,6970.385335633948,437.86247520601705,7190.729324979101
0,9600.660311942802,741.2160422297383,9920.309182455629,740.7225841265832,6230.864858002816,661.3118910761491,2590.0412405729503
0,7740.80530121659,369.9940097199084,8620.544914027847,626.2166306493343,4680.2874910767905,133.79312325956124,9120.150024150493
1,7310.026465947102,227.69333990994153,6640.096912656441,175.85925576977314,6400.268107743881,935.0106160094459,5960.01384309066
1,4710.378217211583,582.0115071139574,2380.004618968109,41.86585897364138,7730.110509516808,300.84281098010746,5360.816094224253
1,2240.3338399573863,574.8672308502765,6050.091321877983,894.5926521403577,7840.151218343494,932.9617020252175,7590.207241753326
1,7640.097507374057,938.1143809588541,5820.5431743211675,211.16722638007346,1190.2988681707184,968.0045415704753,3290.4909217414333
1,7110.323918915877,157.65306582684573,7990.8012668953925,879.3617555817855,4000.6329908484336,304.5441821858523,3760.9409661200257
1,4180.732513875551,334.9433237954785,7360.403390041131,126.13318711250054,600.1583628196763,465.77584162995555,4510.188572522367
1,4100.443567135525,382.4472510502608,3110.997529570626,628.4074078628901,3660.439772768609,560.0047271318921,4360.957979099101
1,100.25598051772911,313.57465678897773,1290.367285361129,903.6203640955799,6650.31405158931,398.4590730596578,7930.374305544153
1,790.0094735017194,280.30074053402495,6340.511652435182,857.2366487225418,9020.086110100321,480.76601650779793,9490.564713103267
1,2870.1785207011653,900.7943077477204,6940.554405908012,553.7849228137823,6780.348710105108,51.22404939639401,2510.9840346919045
0,9710.52810955731,746.6035460099175,2310.0118964354415,117.57506568960846,580.6793528401986,757.6064084963461,8740.918068034582
1,8190.099706309052,215.7606933265865,5970.065657916155,975.5877304593923,1990.3589232682416,697.5328497328701,9580.323321177691
1,6570.209126067142,590.382302322667,6350.224122961048,562.8401089606849,940.6347223146685,118.82657137321311,920.4766832840976
1,9250.969936400918,538.7243310376412,3190.641586969012,782.892197524919,4060.2636793836828,421.3803580716373,9690.041865940442
1,8130.723335050371,416.7088328960892,6740.057459661107,231.892968006944,1470.6482336438144,11.27715043790918,2220.609949498468
1,5820.940643466753,484.5657945522852,830.7169134000804,587.9732271481931,7300.108954896861,671.1737283229165,7030.676863014271
1,3550.8032427501,10.946329394458893,9580.791063526123,848.0960679227188,6490.92304370299,64.68887187787494,2520.919386045861
1,870.5008298192715,690.2112675223785,7760.75193747643,498.47950473424885,8230.269153244039,33.625573450812425,3330.6838857480425
0,750.1449287066023,31.513017908450298,5960.0885809691945,180.46300406503636,7350.25986514243,0.010695942590562502,740.2467632410586
1,420.7227004914917,371.2635089746525,3190.651676356511,202.48965898326014,9550.22291456736,954.7048199761377,8370.33326802601
0,5470.161051661967,956.8981922005768,840.5500646715727,910.3691782634826,3430.644068062232,859.0498161563878,980.253291159845
1,9340.514318981132,497.9230038076219,4020.437559680122,321.51117219219645,5080.49241373003,265.8745870287388,1780.468647064975
1,8840.382639912385,829.0426201771008,1680.439994320982,897.1081227906966,9600.353001076963,342.4426764331443,4610.600529535044
1,6300.895806928731,276.6565155905243,7450.831887374536,175.89540233761676,3940.2951733083287,830.2903774385888,7220.140555486889
1,7550.239065687845,417.5785094384737,9160.162512545818,957.4954943896221,5480.743717276615,767.343988689647,8350.344746396842
1,6300.481980756851,473.9020230351579,4130.307361659748,203.29353333913835,7530.594899961316,595.8109949457374,6840.927538469833
0,5860.636638039602,638.0062509368428,6450.835392802074,734.6720765998177,9180.245471627879,262.92866287317423,180.21374890450372
1,1640.660384309754,995.8362658674096,680.342309517411,988.4634508251864,1600.6270209513095,960.7931503368865,2870.3836463432704
1,4570.541630458278,396.2567272217899,1310.9441570438964,482.3752996377476,2460.8365562499225,974.7000806209654,7640.725466236794
1,5030.247544597992,322.00256240404786,6310.2988492822615,385.63467249977873,8570.752503079802,412.00610895933556,7810.285078974144
1,7300.358905450297,904.9312153584738,5260.418397582405,840.559485624875,6400.487422740462,154.3400715352434,8520.915520424096
1,2600.4398678365797,554.4471717607667,2300.623485327162,360.4553208295126,4360.146617690458,210.5683179453051,8420.18781398465
1,3870.2626946481223,151.80259582151857,6980.501842821434,205.24011543168103,2650.1241989196656,68.81323838879132,3010.8005656101677
1,2280.627281306922,29.50489322576702,8990.650165470131,316.1025663782635,2210.299797823921,789.5738509168575,990.9938942667676
1,8200.565250328224,831.523063804592,5310.4706081319,120.04967202935984,4990.687750095675,28.067091903205093,3500.092653222322
1,4940.06712402337,602.6456183036154,3920.613180192786,373.2667706612412,620.5119600404452,941.4710153592155,9310.256434591576
1,5520.8905897930235,703.9616497495394,9800.87774836432,687.7427244701162,8020.914983555185,675.6497741695484,2100.516794924263
1,3760.7492562490297,300.40485302808787,3270.4392724353984,493.71993444950607,5200.060995316886,777.3561605152566,5330.803022604818
0,9940.496363641836,301.6310236636224,6390.022735222336,4.762616757428276,2180.2970099890176,116.2501330999093,5820.488063096562
0,550.2809419209835,994.7403355568318,1980.49695471528,589.563373049965,1210.5578934810078,491.31275058722935,2740.233403386649
1,2440.9558136315836,15.321785405044483,4160.929683537504,376.67213954668375,380.52485838306904,605.7959790835419,5320.7161863428355
0,2970.771707797315,992.313117080864,6440.680877067418,5.046297944920536,3600.1033299371334,462.6219706694161,880.3991704811773
1,7920.8916175878985,902.3602901695989,7760.239131485928,687.1206341764135,5860.922116340521,446.0683464194305,1400.6728279856554
1,7260.74861460527,972.7018549967812,3340.4946727073384,887.0907594839982,8430.621153203292,962.0618437216203,4680.983672079283
1,5460.893621558755,101.30448743480211,1160.8774953214695,224.39731619289236,7080.425743969587,257.03436486573804,1960.7484832681605
1,9030.218115246429,350.49783900557804,6780.858297079508,144.92593587320246,6560.037111453719,895.4359346929097,730.8395126607357
1,20.883141950457073,970.4973914592704,8290.767336870425,919.7364612863109,7200.614610759842,400.4011503011609,9180.138860900492
1,310.9002789603136,102.73935542235618,4610.094045210491,190.19847611436182,2520.638716477867,198.23503773559764,3630.1688490021475
0,9270.570351526389,8.33620751882485,3990.3381151646654,873.6030230018713,6540.445400522507,131.35530826319706,2580.4675768654783
1,5360.694742199298,72.36432288168312,1270.2485671305258,124.78084997999964,7800.08293213749,203.15172357936967,7030.126065703798
1,4870.798918869721,628.1302593776946,9560.49122021953,117.87760717239492,5970.027312555713,57.83406961974596,4880.725901226041
1,8440.358145590691,3.6739518235416098,600.4804969791385,395.2460584852938,5840.50143614156,255.18724478763184,4230.932546143889
1,7090.139196546636,54.21168003053788,940.8435722985129,797.262353548058,3060.2074798117164,546.64145348069,7000.796959028271
1,2280.226619461442,902.9628635416104,5100.727104918324,622.4089062356351,9200.990879727,829.5364449449416,3310.82137638921
1,2040.1812172493956,487.50621459083925,8400.200182367524,379.2600600556723,7370.452547029318,126.84050092018316,4920.445749300634
1,7860.938160661448,850.1796979148597,9000.719857869584,726.2623510464734,7730.867617551309,908.7365052542332,8260.749184576018
0,6490.339165502655,239.52617851257057,1680.4209880198262,679.7535942360245,7170.783425416536,350.9039104017581,2250.9496171242404
1,1130.3472697828306,484.49487799034017,8990.936675529381,498.45535713607154,7090.538507316718,735.5076415170203,50.19954940609156
