TargetVariable,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7
0,9520.416809710097,317.90766172140303,3550.403757968423,377.5030831106903,4770.515490305601,477.9991581673544,1780.4013652884832
0,8510.094550474825,470.52552820013335,1090.1732189185825,0.26098179153431367,2690.166020344458,646.4951171150923,5460.390340048601
0,6520.406835499786,59.01649326104437,580.8057055403018,822.0934003533436,8990.633150997748,136.10701754745304,4450.189166734386
1,8900.9456152495,671.0369475000347,1620.23365543913,453.0494558192824,6990.676635592394,611.3046100487943,8800.071743532597
0,5720.282292900157,205.71281868202232,2170.3445198832574,269.7400670230441,3440.9886223942226,897.0139920040127,1350.2534759877062
0,1890.8303648741783,806.6804151912698,9100.818570398202,854.6788161977081,9690.406360727398,935.6414227285522,7080.927852920028
0,720.0258851120892,656.6954223711449,3550.710662835695,869.1217447080801,5070.00773081091,979.113894384029,1470.6140086347968
0,7220.250266191519,628.7558641672478,8890.931631190428,341.4182723792411,7180.7006154044575,419.74689418556204,1960.5624613950317
0,8080.191224426094,787.2686956584132,9850.245683526251,838.4326456718368,1670.161081885981,211.16453597376042,1460.154870930671
0,130.26303308863297,622.033223456634,7560.070575703937,844.472228993841,9140.265173182619,15.287177747575493,2290.371733181041
1,1290.4133396733323,441.30690300798375,8700.836930596666,820.4061941499814,7290.886375412311,82.56367987275341,2370.6167054775296
0,780.1362758090602,739.6564262197762,3420.1433843334157,509.7267213784206,4220.720726852697,11.247029656202965,2740.72245694675
0,7840.740988420903,771.3942861093669,3380.8049411027564,654.9283434887221,7790.874120152407,828.1286528684492,5100.468568501659
0,8960.233170871943,107.08142783524879,3530.560081513933,647.1333452349511,2710.648342339154,600.0221172901656,930.7921901761888
1,9340.161461937763,849.8194322123704,110.9258722447605,598.4825590005087,2410.681451838953,695.4690674632027,860.4192740811694
0,6410.382430395176,964.163552678021,3270.624873206701,640.825185598266,7710.741278247747,143.66675528363683,1370.3305322272925
0,5030.189657151942,443.03680805996544,510.70397522328176,184.31021728925575,6940.851593510932,986.9573625391129,7620.204253382901
0,4630.1972013961,819.6061875557689,4090.867042272862,702.9491479887566,4170.99648549539,661.1039372372319,3220.1694756810225
1,3480.5570308713945,153.61056300545633,3910.763768105667,22.476526415034414,7140.523009577564,321.02961423448403,6360.843833718402
0,3490.4717873394598,758.8285243465774,7750.057557126179,267.188099448159,5260.776203388412,454.25382386758855,6250.786158791874
0,9690.618351641897,680.9464541972031,5180.352185001573,545.1250769430385,3090.224952861121,238.99892266223725,9940.602704350234
0,2580.8940275150944,803.9143216505112,6130.886140146328,174.2097518803075,9780.990621937499,252.27116253856457,2020.343537738054
0,7840.473921867511,634.2787247817257,5780.224983026186,904.9840926324259,9140.3013422327,970.950232909467,7480.634086424933
0,3270.6124664202152,901.5176028524364,6850.4383116653635,682.4377717048144,250.89348075781442,391.8459923207371,8000.221949059896
0,6150.2852845262205,509.6854840764945,3460.6354343598014,859.8665542578859,3100.727123043359,635.8024080971609,8510.834566053576
0,7540.756001434539,638.0853017077559,2820.9819749062763,395.5090992705936,1980.3203019164512,90.31589963768545,480.84939264501804
0,510.60991372370717,691.5497548419569,8050.660485790151,177.59411421969529,5940.259741887699,154.8129646798795,5370.179952291618
0,3040.578704674161,898.2420363857287,5110.165930074937,576.5424385926692,7190.371279459177,441.49276363070425,7660.221560099968
0,9960.164652278574,685.4529854237383,5720.167054629951,698.3796337253682,1350.9568423976255,423.55004527134236,7480.943031733949
0,6020.607163413622,891.141382648673,1170.4637482636988,789.7210773166063,5080.241531542342,999.3864783737835,9390.274534432756
0,6860.032440429342,816.9531528488276,3660.7799709618994,6.956135031246798,3870.3889160819595,204.04460351873277,8750.159923053496
1,3200.557015713887,598.2611576018636,5110.466864861149,193.9106249827233,6670.511353332543,745.3053418708316,8220.507686831632
0,7020.7687140807075,115.41512726140505,3520.9036638837138,722.6314518928154,8910.811213270965,102.23510642678126,7750.503373659914
0,9770.145970478728,602.9416014855128,3420.2104325562186,754.5961594462589,7730.4333481139765,52.92030812674393,7950.26057376312
0,7350.272516104463,999.5019518595758,1190.268882737074,42.162790980250634,2220.5205727138327,828.8898269753277,180.7653679981906
0,7510.661537814857,913.8490967130497,1250.3425624584536,5.160467066036672,7760.068840543791,333.1768504498447,1470.3819867933014
0,7690.311902395133,431.91755320071985,1480.7107787940654,891.5837941682291,5000.168419092031,61.513956436584124,9560.176473548114
0,1380.992853267062,980.1570217654158,8400.912827877173,312.6952965572531,1580.3723940131597,265.8253185277151,5680.427721822836
0,9580.67786241013,144.84817829745532,1010.2281377619545,398.0831494991016,6130.510613847149,984.7821309172161,7900.827879504595
0,7990.786634141176,292.5212241493557,9220.19554052407,597.1310343958537,5920.37850974273,189.4780229351095,3510.3049613476855
0,1540.261675362035,960.7370870340653,9280.665307649504,679.6739344576671,4530.0433406666,444.94380847949935,6980.969653589149
0,3530.1183803488875,364.3683596262719,500.3284202205305,978.5577355730674,1550.194813172923,17.742826204954586,4750.2365645022355
0,4720.4069083675795,607.1871932977534,8480.280071979641,686.6866142707521,3000.3292136076875,70.81303618024143,4670.847323232923
0,2200.103649432317,219.08926546043799,9290.914132189577,789.4935074356559,7310.774001028287,512.8242533202096,6260.570261470025
0,2560.8820558564566,612.8531686759289,3540.9755457549677,826.2232556509143,7040.253719580729,847.8068108093767,6430.083061265594
0,2810.620910511686,249.72359787737471,2060.4140843614164,500.8370477505234,9780.977743942716,933.7584486179728,9320.457677260018
0,9820.53794391068,625.4688621179058,9340.216741707463,733.0576068166733,1270.342330613398,420.775686064709,6010.458926898176
0,820.8770863501046,760.6572776259177,2970.9867339977795,984.3479616202014,7740.119791492546,800.0441887443849,8230.002167592347
0,6500.1551114174645,252.1404497334553,840.3817443702901,403.4265437512126,9000.81514168853,197.87875086263756,7280.669602404741
0,5770.329565578046,921.8699946980537,1000.285479206891,213.0818957035796,4970.315379355574,203.00297310916457,460.5936963233845
0,6570.363105587136,860.6082277759049,7820.206704611112,317.1426331730778,6730.454830680053,832.8657107685417,7080.812880855703
0,3250.6891976429706,697.2696848781702,4370.479674202233,891.1856873798243,3090.265779229505,93.02518687183904,8140.194868799523
0,3350.8742516891957,518.8052469819646,670.1900826205679,588.2815715053836,2250.884960894589,541.6310014418625,3320.695350299701
0,8690.354082726622,986.0295163679158,4440.237575172079,555.5797037961902,5070.924531094045,405.24408071283233,9290.82204177582
0,6580.301160324657,751.9888463337343,520.062407616088,193.6270368933267,9560.10475863367,32.5567245174231,2210.144945542488
0,7530.762545312114,973.3193630958807,5400.359365761661,360.0436072976615,8510.141161839034,444.5693650273545,3300.9277004749133
