TargetVariable,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7
1,50.69949386017102,58.85027042843793,55.08821870665828,50.68262495950124,43.72622176001235,50.27229982098202,61.6448146514289
0,66.04122992063456,58.96363684252428,72.96959701763845,35.28172390626115,50.97941021064132,60.982708514877956,56.58659470611481
1,36.888169458253834,60.91967876143311,32.49943887100459,47.02681118620794,34.44215389073452,22.972943870221123,60.43691903770668
1,66.76915655449434,55.12362185057266,40.628265270747455,54.56457090233851,40.378226935813636,50.94080744762289,37.19768207037171
0,46.776250179061186,44.78707640543394,52.00053170123128,51.33914537018286,51.259723713826276,58.4952998779266,56.92657242229744
1,66.81544907636646,53.38125885313831,65.42899948077721,45.68861909417951,49.91580711914628,58.143560279648696,46.64623509848437
0,61.04393539109594,67.9225193364058,44.371512904153086,55.021456290684085,44.52515720642406,58.43506542677589,43.85290330971982
0,39.356040105218575,28.589623614716913,55.52584566007499,52.39456288403414,48.24530683760009,52.067310508198815,47.71189309630137
1,39.61565851987031,40.996436677499545,35.21068950705722,32.26033913713782,57.86375115590615,52.88957563853467,55.63010363270321
0,43.54707241142728,60.77167625511353,55.966987650041375,40.92455448546642,44.90008403472513,56.91060541009455,29.776755402164223
0,62.43423634134466,47.745904877166254,43.56660498010857,54.02458556144545,57.36150924201102,49.573963749248534,56.44077051328338
0,55.368599473870034,43.83544134481875,34.960933762613315,34.74593655095839,64.03671242934965,59.41478735959112,43.45740939440912
0,57.08382064770626,37.736418074160454,55.14089331791789,47.70870933233391,46.87809472640346,40.47728453688492,33.11090084983867
1,36.87539237860543,46.767027483403325,67.02968139845572,65.43981949960833,62.300289735408214,53.827754299958315,55.02104362422894
0,54.25734353422921,41.204196722888526,42.148565772321604,58.65998838857449,56.828585441788654,51.42137062932125,63.35767195132971
0,46.71286943782148,53.22799572428512,61.48380917006725,64.37240056687781,45.164943329083364,52.418628257640734,63.046834915141744
1,57.68845165370068,46.46339151730974,62.213101793353815,58.33740616487996,35.257473091083895,42.54614166496866,48.86340208236549
1,53.581381658971715,39.83372804861801,51.60331637686397,37.414041194419035,44.10255549117609,36.56716251247501,68.9134023068473
1,42.27403145278472,46.18273243382734,49.98894799759358,37.906485051284484,49.69328247837505,57.16460146870888,59.03405339960041
0,56.04673879714822,48.94717006590588,65.98807857866674,60.40636250621698,44.095637127534246,52.37004853131057,54.180381803169894
0,60.23626494092898,44.00290164618892,43.19639957542636,41.68528596287326,37.10241778359571,29.195218995292997,61.794180179234175
0,44.01022420762327,53.99295348004429,41.97227904232492,40.03784444704574,60.38401559940358,52.57870505795343,56.44997546356389
1,56.245871104320464,52.6519065792042,44.324919964031565,42.23874120048809,59.85035407493937,47.280501226642315,70.18835799074114
0,68.44886328472398,53.54476094873432,62.24771083000475,38.142849231759165,52.59793051264296,36.872300096750784,40.678124241708176
0,48.53630038198217,56.50472350255917,52.589453520590986,49.78580821546757,40.01823158710238,19.594283574947205,55.861315812001045
1,41.538481214307026,54.94273202352814,55.80605857374856,62.54243329840884,69.74785590928502,58.531887469436676,63.88994038456815
1,54.12392405481788,47.127714968681516,35.26826522298155,43.440506290426995,39.67546009046783,70.90140028504118,50.82432836157251
0,24.128422660963547,52.95247876749977,46.745973443901235,43.29623880414047,35.603053007881094,50.90257795242939,52.33664778347533
0,47.55034483159837,40.63082374297393,56.73504451531709,54.936598890711004,70.67017168454788,42.306611422787455,37.96123800835383
1,62.098976170042256,25.093623040661292,41.183667726237196,71.16861305008355,39.431569726255155,50.63932148299773,62.835242888710084
1,48.09800372487125,51.003017667049136,47.18807838450748,25.241686262440624,43.12532631627669,43.34264122459487,53.633725963941416
1,49.65702123155945,41.68632401708831,58.42535771032018,44.51132737156388,34.00500168358391,45.58947758761467,34.103774607062036
0,27.629824447170247,44.59882173545787,48.884439977903035,50.74461900652761,49.466168751240595,31.46410470203338,37.063768799970795
0,44.93276125041859,56.94893740610898,48.77494996197762,46.90798677457392,38.46542988507621,50.44793607122303,50.42874964061391
0,49.39104127765657,57.49286048452903,55.61722544867449,36.729726608515044,45.57526675994213,65.4689886197796,50.86565290279067
1,50.00230982466671,73.5406669054023,48.195573923668874,36.60335189177334,48.126054283002716,50.76117133229066,64.97598699344226
1,27.04130327420718,42.571473399306065,37.17592789074775,51.69576098873863,42.737607893151626,46.65177004552056,40.06201643581958
0,33.41480079340077,54.607595921279994,56.026056081761,55.01510235988532,53.610273101546476,51.781222928882045,56.83711745062215
1,48.56318929178446,48.88088255103867,43.44900639667173,53.578592731066784,57.87023339006841,58.45118130443158,52.453554188527285
0,44.69702667030933,45.922107940429854,37.80609610096998,56.89600939763089,36.39937699774599,60.52287421786687,47.389394639080805
0,34.122025058095204,41.41992276624898,67.9570529047469,57.97521570572205,45.72740725077214,70.43451853932669,46.35322341727729
0,28.04924323313145,66.26717339565587,39.539104980686815,59.06043525188026,51.11053720852168,57.97757846887038,50.73206305145773
