TargetVariable,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7
1,1610.9276114791078,438.9975189990474,9980.361534698728,289.0685269464965,1090.9603093509588,612.5778299934952,9810.443735115901
1,5510.203547624233,78.61457282674938,3290.4148402059086,844.0513618437384,300.3407136603858,556.0925060902191,9130.301628319849
1,4170.582954745177,892.840854186353,9660.32780386944,137.2596604742401,3990.886397961701,406.34610037589965,3540.6131317525137
1,6810.769987354232,238.73331947656874,5630.81927454048,930.5499067559848,5970.731720796024,96.90179850878327,4040.0756955370553
1,420.35830744945065,269.51138778150295,8850.728678265858,714.4676120032858,3520.8928233143547,55.59640993673278,7500.94380914819
0,1220.3273734018155,193.599945520264,1880.1768139685084,682.8433399689038,740.086783861331,224.26623690151766,5570.580015344912
1,5750.841437388547,333.46417674911515,3860.9180112371178,543.781938444819,2210.9017682882663,455.9059674500262,6800.450180469996
0,8350.428307901542,121.34726040416349,1390.2110459290764,521.0586105500317,7040.267156535025,323.1438475870918,9270.551391125715
1,7540.632715239052,579.4243596673591,9920.93166803981,384.91466181893526,8170.409584594649,548.1538615368632,5370.094527549431
1,6810.163775080035,279.34821310742166,1570.7970018160709,942.7176466228561,8980.442819087128,938.9643484631214,4950.283985075507
0,1780.5818022643641,133.7379719622107,390.38789529953914,567.7810475961448,7340.740277691528,787.2028868221988,6940.859458988351
1,7730.386522714603,844.680538860968,3270.076674432947,190.7755143257495,6930.435438377614,492.0757580267729,3260.747104823657
1,1550.276846027209,621.2686730732117,5740.4502744931615,325.3872009362951,7030.375895077838,246.33247274869564,9540.036559257103
1,7000.4588337827845,946.5846525642678,4350.550589138099,297.72696135593225,8680.126586355342,182.417696801305,7120.2488616647615
1,6970.186540873429,31.396824190931,6160.232132201512,286.18078933801814,2630.5299144938044,894.0544280366828,970.3406561087177
1,4510.105439277581,867.2502328693652,7330.819924909821,967.3633540555012,9130.57394931649,700.4709534855402,9690.426117841189
1,3350.1423129053314,330.3046509545149,7440.13644103744,92.96170806435832,4520.972363297922,434.7351685479858,3200.0585612631776
0,4750.889503642753,269.2186870217235,8600.200496770358,37.91779190864985,9600.103512659303,997.1078268528374,8910.537113324031
1,5210.613335471994,750.7813018405324,6420.663442578302,120.31620839013743,7950.766863601601,282.8010348519088,1110.5508752077478
1,8860.810283540628,902.774621971181,780.9521903757383,767.8874763570144,6060.881292625382,759.4347512817344,9800.793774205313
1,1210.600226266724,590.5962288281935,980.9777767729971,38.8213341428957,3620.9909146965333,134.6268140485055,7390.025471999876
1,790.2366083847525,906.6517703588472,6220.689567019719,492.23425141378715,7150.744278118832,333.3795446500707,6250.049553434733
1,640.6301664281798,834.8527196671743,2140.6111146596168,84.4161174936349,5220.578394865567,226.54724353460267,6580.408895511783
1,4670.689574735948,128.09524514508215,1900.421798878437,307.36114077072995,6670.591479066337,352.73501898010244,8880.142797144248
1,6980.901108752137,43.44301014235448,2470.54198688115,596.6837510585443,2810.1948781953206,430.8028093450419,5730.40225394167
0,7120.259880930873,252.8588586188479,9380.426600569892,915.7291725608723,6790.061209919361,45.829957537901564,6790.392010631287
0,5760.633164754141,831.0531262622087,3810.3971421018464,464.9850752837899,1560.6541200699369,707.9426600715456,3530.6932300610038
1,2490.534140026133,505.61668263025155,3960.891082919651,777.1435053202143,5720.53989324455,396.28241914289566,1390.0622564650996
1,1600.8392034307517,575.1929345848384,5720.146973966062,944.8470812346972,5390.397540306098,824.652934446361,4100.177604357079
1,1820.4798704972452,974.2855348391824,6540.937568790271,746.096371155178,9560.00382996443,274.210954849074,6430.6696443331575
1,8780.842117258977,9.48821167792915,2220.646114965707,959.2750864144139,650.5213123691277,655.6642582127103,8300.799385902614
1,2630.4066261549738,721.0344424817893,7650.922582013604,842.0412869059658,1820.1369185150434,233.490085144937,4090.078607007145
1,6800.72792197796,421.18967914476735,2750.3504169903968,80.73863217206184,4960.2257679658815,802.7265019950459,3280.6092301913927
1,1170.8828434290833,615.9443895939316,8410.78965528892,113.19888969208004,6870.508721512393,84.72630987782122,650.515165505396
1,1790.2552966674486,532.5475931421532,820.2866707396373,447.9593423744443,7530.008558985201,446.4968446708698,5170.610058711365
1,1570.1816695261807,855.8044228151163,9090.598465302783,79.41145052358998,3270.878169278282,911.1361523139313,2520.9960223750086
1,1470.7067789419684,206.9898380714561,580.9742364552644,40.785280049952675,8460.36093680905,938.1098358834158,8890.749947719118
0,9210.079450676147,634.9258850284301,1330.6988199442073,828.3649382944251,1490.2633911222074,609.112494008075,5300.576415965615
